"id","title"
6849085,"Hypomyelinating leukodystrophy associated mutation of RARS leads it to the lysosome, inhibiting oligodendroglial morphological differentiation"
6848180,A randomized controlled trial of online symptom searching to inform patient generated differential diagnoses
6852274,Practical points for brain friendly medical and health sciences teaching
6839246,Extracellular vesicle cross talk between pulmonary artery smooth muscle cells and endothelium during excessive TGF β signalling implications for PAH vascular remodelling
6880812,Nitrogen vacancy centers in diamond for nanoscale magnetic resonance imaging applications
6862197,"Prevalence of Respiratory Health Symptoms among Landfill Waste Recyclers in the City of Johannesburg, South Africa"
6844579,THE CONCISE GUIDE TO PHARMACOLOGY 2019/20 Transporters
6875352,Association of Nonalcoholic Fatty Liver Disease and Coronary Artery Disease with FADS2 rs3834458 Gene Polymorphism in the Chinese Han Population
6862498,Rheological Law and Mechanism for Superplastic Deformation of Ti–6Al–4V
6863812,Characteristics of Patent Ductus Arteriosus in Congenital Rubella Syndrome
6857288,Novel risk genes and mechanisms implicated by exome sequencing of 2572 individuals with pulmonary arterial hypertension
6855096,Genome of Labrenzia sp. PHM005 Reveals a Complete and Active Trans AT PKS Gene Cluster for the Biosynthesis of Labrenzin
6883907,A unilateral pelvic kidney with variant vasculature clinical significance
6862777,The Tumor Target Segmentation of Nasopharyngeal Cancer in CT Images Based on Deep Learning Methods
6861964,Transcription Factors Targeted by miRNAs Regulating Smooth Muscle Cell Growth and Intimal Thickening after Vascular Injury
6868604,"Nitrone Modified Gold Nanoparticles Synthesis, Characterization, and Their Potential as 18F Labeled Positron Emission Tomography Probes via I SPANC"
6841709,Correlation between macular vessel density and number of intravitreal anti VEGF agents for macular edema associated with branch retinal vein occlusion
6833241,The impacts of training pathways and experiences during intern year on doctor emigration from Ireland
6874427,Zinc induced protective effect for testicular ischemia reperfusion injury by promoting antioxidation via microRNA 101 3p/Nrf2 pathway
6877648,Unconstrained Vital Sign Monitoring System Using an Aortic Pulse Wave Sensor
6827503,Influence Of Socioeconomic Deprivation On Short And Long Term Outcomes Of Home Based Pulmonary Rehabilitation In Patients With Chronic Obstructive Pulmonary Disease
6881327,Graft immaturity and safety concerns in transplanted human kidney organoids
6861121,Measuring progress towards universal health coverage national and subnational analysis in Ethiopia
6844243,Gnathovorax cabreirai a new early dinosaur and the origin and initial radiation of predatory dinosaurs
6857662,Epigenetic Modifications in Stress Response Genes Associated With Childhood Trauma
6858342,Comprehensive Analysis of the Expression Profiles of Long Non Coding RNAs with Associated ceRNA Network Involved in the Colon Cancer Staging and Progression
6883781,Trisomy 21 dysregulates T cell lineages toward an autoimmunity prone state associated with interferon hyperactivity
6877583,Molecular Dynamics Simulation reveals the mechanism by which the Influenza Cap dependent Endonuclease acquires resistance against Baloxavir marboxil
6858442,The effect of Pap smear screening on cervical cancer stage among southern Thai women
6851201,Toward a Hybrid Passive BCI for the Modulation of Sustained Attention Using EEG and fNIRS
6827171,"Utilization of key preventive measures for pregnancy complications and malaria among women in Jimma Zone, Ethiopia"
6882186,Polysaccharide biosynthetic pathway profiling and putative gene mining of Dendrobium moniliforme using RNA Seq in different tissues
6827754,Population based prevalence and incidence estimates of primary discoid lupus erythematosus from the Manhattan Lupus Surveillance Program
6887007,"Protocol for the CREST Choles (Chinese REgistry Study on Treatment of Cholecysto Choledocholithiasis) study an ambispective, multicenter, observational, open cohort study"
6856220,Novel KCNJ10 Compound Heterozygous Mutations Causing EAST/SeSAME Like Syndrome Compromise Potassium Channel Function
6848456,Evaluation of a Tap Based Smartphone App for Heart Rate Assessment During Asphyxia in a Porcine Model of Neonatal Resuscitation
6878902,Predictive value of plasmacytoid dendritic cells and Toll like receptor 9 regarding the treatment efficacy of interferon α in HBeAg positive chronic hepatitis B patients
6859505,The problem of detrending when analysing potential indicators of disease elimination
6876440,Naltrexone and the Treatment of Alcohol Dependence
6851164,The Predictors of Consumer Behavior in Relation to Organic Food in the Context of Food Safety Incidents Advancing Hyper Attention Theory Within an Stimulus Organism Response Model
6858473,Fiber optical shape sensing of flexible instruments for endovascular navigation
6858732,The dynamics of extracellular gadolinium based contrast agent excretion into pleural and pericardial effusions quantified by T1 mapping cardiovascular magnetic resonance
6877579,Identification of novel genetic variants predisposing to familial oral squamous cell carcinomas
6883765,Effect of Eating Breakfast on Cognitive Development of Elementary and Middle School Students An Empirical Study Using Large Scale Provincial Survey Data
6880540,"Hand hygiene compliance and associated factors among health care providers in Central Gondar zone public primary hospitals, Northwest Ethiopia"
6830770,Barriers to implementation of emergency obstetric and neonatal care in rural Pakistan
6862613,A Cluster Randomised Controlled Trial of an Intervention to Increase Physical Activity of Preschool Aged Children Attending Early Childhood Education and Care Study Protocol for the ‘Everybody Energise’ Trial
6860468,Gender Disparities in Health Resource Utilization in Patients with Atherosclerotic Cardiovascular Disease A Retrospective Cross Sectional Study
6858426,"Comparative Disease Burden in Patients with Rheumatoid Arthritis, Psoriatic Arthritis, or Axial Spondyloarthritis Data from Two Corrona Registries"
6867817,Threat Memory Reminder Under Matrix Metalloproteinase 9 Inhibitor Doxycycline Globally Reduces Subsequent Memory Plasticity
6831694,Reconstructing Foveola by Foveolar Internal Limiting Membrane Non Peeling and Tissue Repositioning for Lamellar Hole Related Epiretinal Proliferation
6874281,Cesarean Scar – Unusual Site of Ectopic Pregnancy A Case Report
6834332,Association between serum homocysteine level and cognitive function in middle aged type 2 diabetes mellitus patients
6842535,The feasibility of developing biomarkers from peripheral blood mononuclear cell RNAseq data in children with juvenile idiopathic arthritis using machine learning approaches
6865351,The Effect of Distance on Sentence Processing by Older Adults
6827227,Advanced platelet rich fibrin plus gold nanoparticles enhanced the osteogenic capacity of human mesenchymal stem cells
6862774,Multimodal Imaging of Nonenhancing Glioblastoma Regions
6874816,"Implementation strategies to improve preconception and antenatal care for tobacco smoking, alcohol consumption and weight management a systematic review protocol"
6862213,Conjunctival Melanoma Genetic and Epigenetic Insights of a Distinct Type of Melanoma
6829845,Effects of applying a standardized assessment and evaluation protocol in housing adaptation implementation – results from a quasi experimental study
6874533,"Silencing of long noncoding RNA HOXA11 AS inhibits the Wnt signaling pathway via the upregulation of HOXA11 and thereby inhibits the proliferation, invasion, and self renewal of hepatocellular carcinoma stem cells"
6858377,PTBP1 mediated regulation of AXL mRNA stability plays a role in lung tumorigenesis
6839156,Traumatic optic neuropathy associated progressive thinning of the retinal nerve fiber layer and ganglion cell complex two case reports
6859886,High throughput sequence analysis reveals variation in the relative abundance of components of the bacterial and fungal microbiota in the rhizosphere of Ginkgo biloba
6876304,YAP promotes gastric cancer cell survival and migration/invasion via the ERK/endoplasmic reticulum stress pathway
6874459,"Selected by gene co expression network and molecular docking analyses, ENMD 2076 is highly effective in glioblastoma bearing rats"
6854616,Pathway to diagnosis and burden of illness in mucopolysaccharidosis type VII – a European caregiver survey
6853964,Cysteine immobilisation on the polyethylene terephthalate surfaces and its effect on the haemocompatibility
6844049,"Longitudinal associations between BMI change and the risks of colorectal cancer incidence, cancer relate and all cause mortality among 81,388 older adults"
6860660,Cimicosis in Persons Previously Fed Upon by Bed Bugs
6855580,Careful dose modification of apatinib as third or further line treatment in advanced gastric cancer patients with poor performance status
6838312,Foxp1 controls brown/beige adipocyte differentiation and thermogenesis through regulating β3 AR desensitization
6863653,Pilot study of an integrated model of sleep support for children a before and after evaluation
6862693,Mortars with Crushed Lava Granulate for Repair of Damp Historical Buildings
6851384,A Comparative Evaluation of the New Genexpert MTB/RIF Ultra and other Rapid Diagnostic Assays for Detecting Tuberculosis in Pulmonary and Extra Pulmonary Specimens
6839098,Adult validation of a self administered tablet audiometer
6873784,Reconstruction and Analysis of the lncRNA miRNA mRNA Network Based on Competitive Endogenous RNA Reveal Functional lncRNAs in Dilated Cardiomyopathy
6861893,Investigation of the Mechanical and Electrical Properties of Elastic Textile/Polymer Composites for Stretchable Electronics at Quasi Static or Cyclic Mechanical Loads
6878678,The International/Canadian Hereditary Angioedema Guideline
6861304,Brain–Immune Interactions and Neuroinflammation After Traumatic Brain Injury
6859752,Reverse Koebner Phenomenon in Bullous Pemphigoid – A Case Report
6848276,Rapid Label Free Analysis of Brain Tumor Biopsies by Near Infrared Raman and Fluorescence Spectroscopy—A Study of 209 Patients
6878940,Macrophage Coordination of the Interferon Lambda Immune Response
6880120,"Management protocols and encountered complications among stroke patients admitted to stroke unit of Jimma university medical center, Southwest Ethiopia Prospective observational study"
6874766,Early life home microbiome and hyperactivity/inattention in school age children
6859911,Two new species and the molecular phylogeography of the freshwater crab genus Bottapotamon (Crustacea Decapoda Brachyura Potamidae)
6879574,Choroidal and retinal displacements after vitrectomy with internal limiting membrane peeling in eyes with idiopathic macular hole
6884844,Melatonin an anti tumor agent for osteosarcoma
6827209,"AXL receptor tyrosine kinase as a promising anti cancer approach functions, molecular mechanisms and clinical applications"
6872630,The Thin White Line Adaptation Suggests a Common Neural Mechanism for Judgments of Asian and Caucasian Body Size
6884784,A realist evaluation to identify contexts and mechanisms that enabled and hindered implementation and had an effect on sustainability of a lean intervention in pediatric healthcare
6874259,"Hemorrhagic Fever with Renal Syndrome, Russia"
6863897,CT pattern of Infarct location and not infarct volume determines outcome after decompressive hemicraniectomy for Malignant Middle Cerebral Artery Stroke
6870051,Hyperfunctioning thyroid carcinoma A systematic review
6882012,HPV16 persistent infection and recurrent disease after LEEP
6880519, I can make more from selling medicine when breaking the rules – understanding the antibiotic supply network in a rural community in Viet Nam
6842238,The Sub Saharan Africa Regional Partnership (SHARP) for Mental Health Capacity Building a program protocol for building implementation science and mental health research and policymaking capacity in Malawi and Tanzania
6883609,Morphological risk factors associated with dislocation after bipolar hemiarthroplasty of the hip in patients with femoral neck fractures—a nested case control study
6841727,Improved polygenic prediction by Bayesian multiple regression on summary statistics
6874456,Promising therapeutic effect of thapsigargin nanoparticles on chronic kidney disease through the activation of Nrf2 and FoxO1
6864083,Neural correlates of the DMT experience assessed with multivariate EEG
6868199,Determinants of Campylobacter infection and association with growth and enteric inflammation in children under 2 years of age in low resource settings
6828673,A novel mouse model demonstrates that oncogenic melanocyte stem cells engender melanoma resembling human disease
6880415,"Worse health status, sleeping problems, and anxiety in 16 year old students are associated with chronic musculoskeletal pain at three year follow up"
6884864,Determinants and supporting factors for rebuilding nursing workforce in a post disaster setting
6875846,Prevalence and Correlates of Excessive Smartphone Use among Medical Students A Cross sectional Study
6854085,Social defeat stress specific increase in c Fos expression in the extended amygdala in mice Involvement of dopamine D1 receptor in the medial prefrontal cortex
6861597,SegAE Unsupervised white matter lesion segmentation from brain MRIs using a CNN autoencoder
6834250,Long term vancomycin use had low risk of ototoxicity
6885596,Association between unemployment and insomnia related symptoms based on the Comprehensive Survey of Living Conditions a large cross sectional Japanese population survey
6856254,Usage and comparison of artificial intelligence algorithms for determination of growth and development by cervical vertebrae stages in orthodontics
6862295,Aryl Hydrocarbon Receptor in Atopic Dermatitis and Psoriasis
6885759,"Evaluating the Impact of Year Long, Augmented Diabetes Self Management Support"
6838156,Kunitz type protease inhibitor from the canine tapeworm as a potential therapeutic for melanoma
6875686,Oesophageal carcinoma mimicking a submucosal lesion A case report
6832001,Changes in the blood redox balance during a simulated duathlon race and its relationship with athletic performance
6882199,Mortality risk over time after early fluid resuscitation in African children
6858205,Effect of the Pregnant+ smartphone application in women with gestational diabetes mellitus a randomised controlled trial in Norway
6855801,Chromosome territory formation attenuates the translocation potential of cells
6878646,Mono institutional phase 2 study of innovative Stereotactic Body RadioTherapy targeting PArtial Tumor HYpoxic (SBRT PATHY) clonogenic cells in unresectable bulky non small cell lung cancer profound non targeted effects by sparing peri tumoral immune microenvironment
6854714,"Prediction mapping of human leptospirosis using ANN, GWR, SVM and GLM approaches"
6875832,Use of Filter Paper to Measure Alcohol Biomarkers among Opioid Dependent Patients on Agonist Maintenance Treatment A Community Based Study
6868123,A Masked Aversive Odor Cannot Be Discriminated From the Masking Odor but Can Be Identified Through Odor Quality Ratings and Neural Activation Patterns
6836361,"The longitudinal effects of seated isometric yoga on blood biomarkers, autonomic functions, and psychological parameters of patients with chronic fatigue syndrome a pilot study"
6862444,PD L1/PD 1 Axis in Glioblastoma Multiforme
6880185,Facebook Powered Measurement and Evaluation for Iron Folic Acid Health Intervention in India
6880498,Facilitating equitable community level access to maternal health services exploring the experiences of Rwanda’s community health workers
6883605,Posterior open door laminoplasty secured with titanium miniplates vs anchors a comparative study of clinical efficacy and cervical sagittal balance
6878955,Accurate Tracking of the Mutational Landscape of Diploid Hybrid Genomes
6853863,Cause Analysis of an Infection in Facelift Surgery Due to Mycobacterium chelonae
6827906,Cost effectiveness analysis of Mucosal Leishmaniasis diagnosis with PCR based vs parasitological tests in Colombia
6856728,The Axonal Membrane Protein PRG2 Inhibits PTEN and Directs Growth to Branches
6880546,Validation and characterisation of a DNA methylation alcohol biomarker across the life course
6829803,Identifying risks areas related to medication administrations text mining analysis using free text descriptions of incident reports
6873234,"Predominantly Antibody Deficient Patients With Non infectious Complications Have Reduced Naive B, Treg, Th17, and Tfh17 Cells"
6854745,Prevalence of female sexual dysfunction in allied health workers a cross sectional pilot study in a tertiary hospital in Singapore
6852934,Relationship between meaning in life and death anxiety in the elderly self esteem as a mediator
6839047,Outcome of the modified Dunn procedure in severe chronic or acute on chronic slipped capital femoral epiphysis
6876343,Survival of patients with resected primary colorectal mucinous adenocarcinoma A competing risk nomogram analysis
6854012,Body Composition Evaluation in Head and Neck Cancer Patients A Review
6839249,Routine frailty assessment predicts postoperative complications in elderly patients across surgical disciplines – a retrospective observational study
6883530,Reliability of Physiological Responses Induced by Basic Emotions A Pilot Study
6851389,Monitoring LC3 or GABARAP positive autophagic membranes using modified RavZ based probes
6862478,Anticoagulants and Osteoporosis
6880633,"Incidence and predictors of tuberculosis among HIV positive adults on antiretroviral therapy at Debre Markos referral hospital, Northwest Ethiopia a retrospective record review"
6863859,Prediction and associations of preterm birth and its subtypes with eicosanoid enzymatic pathways and inflammatory markers
6861071,Peritoneal macrophages have an impaired immune response in obesity which can be reversed by subsequent weight loss
6880592,"The association between involuntary subordination and common mental disorders among men who have sex with men (MSM) in Shanghai, China"
6884782,Evaluation of a new Rapid Antimicrobial Susceptibility system for Gram negative and Gram positive bloodstream infections speed and accuracy of Alfred 60AST
6874293,Takotsubo Cardiomyopathy Understanding the Pathophysiology of Selective Left Ventricular Involvement
6853916,Serotonin 5 HT2C Receptor Cys23Ser Single Nucleotide Polymorphism Associates with Receptor Function and Localization In Vitro
6875338,Ethyl Vanillin Protects against Kidney Injury in Diabetic Nephropathy by Inhibiting Oxidative Stress and Apoptosis
6831628,Steady state activation of the high affinity isoform of the α4β2δ GABAA receptor
6830740,Prescription opioid use and misuse among adolescents and young adults in the United States A national survey study
6875842,Development of Comprehensive Satisfaction Index (ComSI) and Its Association with WHOQOL BREF
6880606,Metronidazole versus lactic acid for treating bacterial vaginosis (VITA) protocol for a randomised controlled trial to assess the clinical and cost effectiveness of topical lactic acid gel for treating second and subsequent episodes of bacterial vaginosis
6851961,Journal club as a tool to facilitate evidence based practice in critical care
6875329,"Evaluation of Buruli Ulcer Disease Surveillance System in the Ga West Municipality, Ghana, 2011–2015"
6872713,Treatment with etanercept and low monocyte concentration contribute to the risk of invasive aspergillosis in patients post allogeneic stem cell transplantation
6883584,"Increased protein intake affects pro opiomelanocortin (POMC) processing, immune function and IGF signaling in peripheral blood mononuclear cells of home dwelling old subjects using a genome wide gene expression approach"
6859664,Identification of three novel SRD5A2 mutations in Chinese patients with 5α reductase 2 deficiency
6842544,Pathophysiology of and therapeutic options for a GABRA1 variant linked to epileptic encephalopathy
6547862,HIV specific humoral immune responses by CRISPR/Cas9 edited B cells
6872557,RUNX1 contributes to the mesenchymal subtype of glioblastoma in a TGFβ pathway dependent manner
6889315,Ischemia induced ACSL4 activation contributes to ferroptosis mediated tissue injury in intestinal ischemia/reperfusion
6873914,An Exploratory Analysis of Real World End Points for Assessing Outcomes Among Immunotherapy Treated Patients With Advanced Non–Small Cell Lung Cancer
6839235,In vivo detection of tau fibrils and amyloid β aggregates with luminescent conjugated oligothiophenes and multiphoton microscopy
6852761,"The 2017–2018 influenza season in Bucharest, Romania epidemiology and characteristics of hospital admissions for influenza like illness"
6863415,Mineral and phytochemical composition of baobab (Adansonia digitata L.) root tubers from selected natural populations of Malawi
6879737,Volumetric abnormalities of the brain in a rat model of recurrent headache
6828560,TAVI Using a Self Expandable Device for Aortic Regurgitation Following LVAD Implantation
6878338,A Case of Autosomal Dominant Osteopetrosis Type 2 with a CLCN7 Gene Mutation
6849429,Hypodense cerebral venous sinus thrombosis on unenhanced CT A potential pitfall. Report of a case and review of the literature
6876533,Patient Placement Criteria
6882217,Dietary intervention reduces left atrial enlargement in dogs with early preclinical myxomatous mitral valve disease a blinded randomized controlled study in 36 dogs
6876081,Acceptance Prediction for Answers on Online Health care Community
6829963,"Strongyloidiasis in northern Vietnam epidemiology, clinical characteristics and molecular diagnosis of the causal agent"
6856644,Effects of Local Vibration With Different Intermittent Durations on Skin Blood Flow Responses in Diabetic People
6863662,Expediting the management of cauda equina syndrome in the emergency department through clinical pathway design
6881718,Rapid Bladder Interleukin 10 Synthesis in Response to Uropathogenic Escherichia coli Is Part of a Defense Strategy Triggered by the Major Bacterial Flagellar Filament FliC and Contingent on TLR5
6851901,Nutritional management of critically ill patients outcomes associated with the implementation of a clinical dietetic service within a high volume intensive care unit
6885518,Rod bipolar cells dysfunction occurs before ganglion cells loss in excitotoxin damaged mouse retina
6885851,Corruption – Taking a Deeper Dive
6880394,Effects of hip replacement combined with alendronate sodium on postoperative healing of osteoporotic femoral neck fracture and levels of CTX 1 and BALP in patients
6890152,"Influence of Tumor Subtype, Radiological Sign and Prognostic Factors on Tumor Size Discrepancies Between Digital Breast Tomosynthesis and Final Histology"
6884747,An evaluation of the teen and Youth Mental Health First Aid training with a CALD focus an uncontrolled pilot study with adolescents and adults in Australia
6852728,Protocol for an effectiveness implementation hybrid trial to assess the effectiveness and cost effectiveness of an m health intervention to decrease the consumption of discretionary foods packed in school lunchboxes the ‘SWAP IT’ trial
6848188,RUNX1 maintains the identity of the fetal ovary through an interplay with FOXL2
6885724,Risk factors and urinary biomarkers of non albuminuric and albuminuric chronic kidney disease in patients with type 2 diabetes
6858739,"Efficacy, safety and feasibility of fosaprepitant for the prevention of chemotherapy induced nausea and vomiting in pediatric patients receiving moderately and highly emetogenic chemotherapy – results of a non interventional observation study"
6877618,The long non coding RNA HOXB AS3 regulates ribosomal RNA transcription in NPM1 mutated acute myeloid leukemia
6844194,Atrial Fibrillation Post Coronary Artery Graft Surgery A Review Of Literature
6839657,"Human Papillomavirus Infection, p16INK4a Expression and Genetic Alterations in Vietnamese Cervical Neuroendocrine Cancer"
6857622,The Tumor Suppressor Role of Zinc Finger Protein 671 (ZNF671) in Multiple Tumors Based on Cancer Single Cell Sequencing
6883295,Dietary nitrate attenuates high fat diet induced obesity via mechanisms involving higher adipocyte respiration and alterations in inflammatory status
6848139,Early symptoms and sensations as predictors of lung cancer a machine learning multivariate model
6881931,Primary pyogenic ventriculitis caused by Streptococcal pneumoniae in adults
6841938,Calcipotriol and betamethasone dipropionate synergistically enhances the balance between regulatory and proinflammatory T cells in a murine psoriasis model
6838322,The inflammasome NLRP3 plays a dual role on mouse corpora cavernosa relaxation
6859555,Ultrasound your NPO Effect of body mass index on gastric volume in term pregnant women – Retrospective case series
6876094,"Case report horse or zebra, ascites or pseudo ascites? Care for pictural details!"
6861935,Which Low Abundance Proteins are Present in the Human Milieu of Gamete/Embryo Maternal Interaction?
6885592,Sex differences in health services and medication use among older adults with asthma
6864130,Ultrasonographic data of cervical nerve roots diameter in 100 healthy adults
6831816,Kinetic Control of Parallel versus Antiparallel Amyloid Aggregation via Shape of the Growing Aggregate
6857296,Clinical biological characteristics and treatment outcomes of pediatric pro B ALL patients enrolled in BCH 2003 and CCLG 2008 protocol a study of 121 Chinese children
6857142,Modelling long term cost effectiveness of health promotion for community dwelling older people
6881953,Supportive therapy for dysmenorrhea Time to look beyond mefenamic acid in primary care
6829799,Advanced glycation end products and their ratio to soluble receptor are associated with limitations in physical functioning only in women results from the CARLA cohort
6831674,Early evening light mitigates sleep compromising physiological and alerting responses to subsequent late evening light
6872809,Evaluation of the intraoperative kinematics during double bundle anterior cruciate ligament reconstruction using a navigation system
6839097,Long term surgical outcomes for infective endocarditis in people who inject drugs a systematic review and meta analysis
6877744,Diagnostic Significance of Plasma Levels of Novel Adipokines in Patients With Symptomatic Intra and Extracranial Atherosclerotic Stenosis
6850672,Variation in blood pressure and long term risk of dementia A population based cohort study
6839423,Novel Triamcinolone Acetonide Loaded Liposomal Topical Formulation Improves Contrast Sensitivity Outcome After Femtosecond Laser Assisted Cataract Surgery
6880530,An investigation on some toxic effects of pyriproxyfen in adult male mice
6874147,"FAM53A Affects Breast Cancer Cell Proliferation, Migration, and Invasion in a p53 Dependent Manner"
6852932,Long term treatment with metformin in the prevention of fatty liver in Zucker diabetic fatty rats
6838059,Differential interaction between DARC and SDF 1 on erythrocytes and their precursors
6883697,Safety and efficacy of PG102P for the control of pruritus in patients undergoing hemodialysis (SNUG trial) study protocol for a randomized controlled trial
6846249,Abnormal brain activity in rats with sustained hypobaric hypoxia exposure a resting state functional magnetic resonance imaging study
6841986,"SLC transporters ASCT2, B0AT1 like, y+LAT1, and LAT4 like associate with methionine electrogenic and radio isotope flux kinetics in rainbow trout intestine"
6868566,Association Between Surgeons’ Technical Efficiency and Hospital Revenue
6841937,Rotigotine suppresses sleep related muscle activity augmented by injection of dialysis patients’ sera in a mouse model of restless legs syndrome
6882237,Association of sleep quality during pregnancy with stress and depression a prospective birth cohort study in China
6875001,Apolipoprotein E Deficiency Causes Endothelial Dysfunction in the Mouse Retina
6879278,A Complete Genome Screening Program of Clinical Methicillin Resistant Staphylococcus aureus Isolates Identifies the Origin and Progression of a Neonatal Intensive Care Unit Outbreak
6872442,International consensus conference on stool banking for faecal microbiota transplantation in clinical practice
6875295,Toxicity Assessment of Herbal Medicine Using Zebrafish Embryos A Systematic Review
6879518,Neonatal Wnt dependent Lgr5 positive stem cells are essential for uterine gland development
6863434,Metabolism of Non Enzymatically Derived Oxysterols Clues from sterol metabolic disorders
6888973,Intratumoral delivery of RIG I agonist SLR14 induces robust antitumor responses
6881208,The association between IL 17 gene variants and risk of colorectal cancer in a Chinese population A case–control study
6881937,"Spontaneous coronary artery dissection involving all major arteries LAD, LCX and RCA A case report"
6886692,"Developing, mature, and unique functions of the child’s brain in reading and mathematics"
6854640,Left ventricular wall findings in non electrocardiography gated contrast enhanced computed tomography after extracorporeal cardiopulmonary resuscitation
6836664,Effective public private partnerships for sustainable antiretroviral therapy outcomes of the Right to Care health services GP down referral program
6833234,A machine learning approach to predict postprandial hypoglycemia
6858165,Effectiveness of internet delivered cognitive behavioural therapy in reducing sickness absence among young employees with depressive symptoms study protocol for a large scale pragmatic randomised controlled trial
6842516,Vaginal douching in Zambia a risk or benefit to women in the fight against cervical cancer a retrospective cohort study
6857213,Cancer biomarkers for targeted therapy
6828725,Energy restriction in obese women suggest linear reduction of hepatic fat content and time dependent metabolic improvements
6836403,Endocrine toxicity of immune checkpoint inhibitors a real world study leveraging US Food and Drug Administration adverse events reporting system
6854698,Circulating microRNAs as minimal residual disease biomarkers in childhood acute lymphoblastic leukemia
6857147,Identification of Trypanosoma cruzi Polyamine Transport Inhibitors by Computational Drug Repurposing
6839252,The impact of patient preferences and costs on the appropriateness of spinal manipulation and mobilization for chronic low back pain and chronic neck pain
6884830,"Noninvasive prenatal testing for chromosome aneuploidies and subchromosomal microdeletions/microduplications in a cohort of 42,910 single pregnancies with different clinical features"
6858649,Natalizumab promotes activation and pro inflammatory differentiation of peripheral B cells in multiple sclerosis patients
6833301,"Managing pollution from antibiotics manufacturing charting actors, incentives and disincentives"
6884882,Autologous mitochondrial microinjection; a strategy to improve the oocyte quality and subsequent reproductive outcome during aging
6862216,The CCR4–NOT Deadenylase Complex Maintains Adipocyte Identity
6868116,Frequency and Dynamics of Non motor Symptoms Presentation in Hispanic Patients With Parkinson Disease
6857700,Fabrication of Customized Nanogel Carriers From a UV Triggered Dynamic Self Assembly Strategy
6862634,Knowledge towards Cervical and Breast Cancers among Industrial Workers Results from a Multisite Study in Northern Vietnam
6881896,Factors Contributing to Alcohol Relapse in a Rural Population Lessons from a Camp Based De Addiction Model from Rural Karnataka
6850545,Effectiveness of telerehabilitation in the management of adults with stroke A systematic review
6863876,Validation of a priori candidate Alzheimer’s disease SNPs with brain amyloid beta deposition
6826047,"Short group psychoeducation followed by daily electronic self monitoring in the long term treatment of bipolar disorders a multicenter, rater blind, randomized controlled trial"
6862309,Analysis of the Differential Exosomal miRNAs of DC2.4 Dendritic Cells Induced by Toxoplasma gondii Infection
6877529,Gastric acid inhibitor aggravates indomethacin induced small intestinal injury via reducing Lactobacillus johnsonii
6827208,A pilot study to assess the feasibility of endoscopic placement of a transurethral urinary balloon catheter in male sheep cadavers
6880841,Fluorinated maleimide substituted porphyrins and chlorins synthesis and characterization
6886953,Relationship between popularity and the likely efficacy an observational study based on a random selection on top ranked physical activity apps
6877528,A comparison of thermographic characteristics of the hands and wrists of rheumatoid arthritis patients and healthy controls
6852316,"Heterogeneity in influenza seasonality and vaccine effectiveness in Australia, Chile, New Zealand and South Africa early estimates of the 2019 influenza season"
6851908,The use of screening tools in the early recognition of sepsis in the prehospital adult patient a review of the literature
6841932,Patellar tendon morphology in trans tibial amputees utilizing a prosthesis with a patellar tendon bearing feature
6851394,MYCN amplification drives an aggressive form of spinal ependymoma
6842261,Interpreting patient Specific risk prediction using contextual decomposition of BiLSTMs application to children with asthma
6849417,Molecular imaging of a glucagonoma with 18F FDG PET/CT and 68Ga DOTATATE PET/CT imaging A case report and review of the literature
6868031,Eosinophil Polymorphonuclear Leukocytes in TB What We Know so Far
6833196,Clinical and morphological effects of hyperbaric oxygen therapy in patients with interstitial cystitis associated with fibromyalgia
6877636,Visualization and quantification of the degenerative pattern of the talus in unilateral varus ankle osteoarthritis
6838336,Characterization and Identification of Lysine Succinylation Sites based on Deep Learning Method
6827548,Large presacral abscess in a patient with Crohn’s disease
6851052,Context Dependent Role of Type 2 Innate Lymphoid Cells in Allergic Skin Inflammation
6839653,"Knowledge, Attitude and Behaviours Related to Weight Control and Body Image Perceptions among Chinese High School Students"
6879761,NF κB2 signalling in enteroids modulates enterocyte responses to secreted factors from bone marrow derived dendritic cells
6881914,Antibiotic abuse during endodontic treatment A contributing factor to antibiotic resistance
6879023,Intravenous Immunoglobulins as Adjunct Treatment to Phototherapy in Isoimmune Hemolytic Disease of the Newborn A Retrospective Case Control Study
6861313,Modified behavioural tests to detect white matter injury induced motor deficits after intracerebral haemorrhage in mice
6884875,Oral esketamine for treatment resistant depression rationale and design of a randomized controlled trial
6879631,Digit tracking as a new tactile interface for visual perception analysis
6872712,Association between long term hemoglobin variability and mortality in Korean adults a nationwide population based cohort study
6874462,Circular RNA circGRAMD1B inhibits gastric cancer progression by sponging miR 130a 3p and regulating PTEN and p21 expression
6876328,Receptor tyrosine kinase expression in high grade gliomas before and after chemoradiotherapy
6831599,Gamma Attenuation Coefficients of Nano Cadmium Oxide/High density Polyethylene Composites
6852928,Langerhans cells in hypospadias an analysis of Langerin (CD207) and HLA DR on epidermal sheets and full thickness skin sections
6874446,Dexmedetomidine inhibits neuronal apoptosis by inducing Sigma 1 receptor signaling in cerebral ischemia reperfusion injury
6876411,The Need for Alcohol Abuse Related Education in Nursing Curricula
6865342,Vaginal evisceration of small bowel
6838050,Morphological MRI phenotypes of multiple sclerosis differ in resting state brain function
6828733,ASPP2 inhibits tumor growth by repressing the mevalonate pathway in hepatocellular carcinoma
6886992,"Cohort profile Mental Health Living Longer a population wide data linkage to understand and reduce premature mortality in mental health service users in New South Wales, Australia"
